# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geom eff_selection eff_total
7.776000e-01 8.886000e-01 3.614319e-10 1.770300e-08 2.503582e-08 8.000000e-04 1.770300e-08 3.180203e+01 3.927877e+04 1.132714e-13 4.719766e-02 9.198600e-04 2.222756e-07
2.000000e+00 3.888000e-01 4.539339e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179816e+01 1.373347e+05 4.539793e+01 5.755518e-05 1.011660e-02 5.185654e-04
6.141000e-01 1.914000e-01 2.843145e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.889683e+01 4.047756e+04 2.843429e+01 3.769360e-02 1.795103e-02 2.325971e-06
4.849000e-01 7.017000e-01 4.715079e-08 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 2.531438e+04 4.715079e-12 5.061333e-02 3.759789e-03 2.091983e-06
1.489000e-01 5.223000e-02 1.000565e-05 7.475645e-03 1.057186e-02 8.000000e-04 7.475436e-03 9.464468e+00 1.613426e+05 5.591682e+02 6.284596e-02 4.590747e-02 5.832199e-07
5.789000e-02 1.266000e-02 2.766576e-06 8.559269e-03 1.210419e-02 8.000000e-04 8.558955e-03 2.206811e+01 3.572204e+06 2.026823e+02 9.721237e-02 4.318877e-02 1.318167e-08
4.849000e-01 4.642000e-02 8.477863e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179509e+01 1.989770e+07 8.478711e-02 4.245956e-02 3.842320e-02 2.556685e-09
2.533000e-02 8.886000e-01 1.078929e-05 2.445811e-03 3.458889e-03 8.000000e-04 2.445804e-03 3.119272e+01 3.030250e-10 6.454145e+01 1.841220e-01 1.491669e-02 5.058059e-05
1.176000e-01 6.236000e-01 5.866157e-05 2.468303e-03 3.490697e-03 8.000000e-04 2.468296e-03 1.965527e+01 1.864091e-08 3.573969e+02 1.259088e-01 2.106425e-02 7.339445e-05
5.144000e-02 2.031000e-02 2.701530e-05 4.605185e-03 6.512646e-03 8.000000e-04 4.605136e-03 9.206152e+00 6.718713e+05 5.729331e+02 8.935193e-02 3.921429e-02 9.183724e-08
3.207000e-02 1.425000e-02 3.160543e-05 2.507206e-03 3.545714e-03 8.000000e-04 2.507198e-03 2.165407e+01 1.968621e+06 1.986743e+02 1.169272e-01 3.962301e-02 3.720059e-08
8.751000e-01 4.642000e-02 8.005647e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180195e+01 2.084449e+08 8.006448e-04 2.645435e-02 3.702873e-02 1.958008e-10
1.247000e+00 3.257000e-02 6.684559e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 5.126237e+09 6.685228e-06 3.926916e-02 3.891398e-02 6.548341e-12
4.062000e-02 1.000000e+00 2.877968e-06 1.006825e-08 1.423866e-08 8.000000e-04 1.006825e-08 3.180203e+01 3.225539e+01 2.917389e-10 1.607902e-01 1.436319e-02 4.088036e-05
1.045000e-01 8.377000e-02 1.784947e-04 1.713142e-03 2.422745e-03 8.000000e-04 1.713139e-03 1.387380e+01 4.466783e+04 5.238561e+02 7.516627e-02 3.387444e-02 4.147868e-06
4.309000e-01 4.924000e-01 1.876189e-06 3.534905e-03 4.999079e-03 8.000000e-04 3.534883e-03 3.164690e+01 1.777328e-06 2.344401e+01 5.545475e-02 4.746311e-03 1.515523e-05
1.489000e-01 3.070000e-01 2.493702e-04 1.056751e-03 1.494471e-03 8.000000e-04 1.056750e-03 1.894132e+01 1.582539e-06 2.784774e+02 8.484588e-02 1.054272e-02 3.201566e-05
3.609000e-02 1.512000e-01 3.380308e-02 1.156686e-04 1.635801e-04 8.000000e-04 1.156686e-04 1.167365e+01 5.636224e-05 4.522589e+02 1.433204e-01 3.871478e-02 7.496943e-05
5.144000e-02 1.343000e-01 1.692724e-02 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.069054e+02 2.301307e-07 1.692741e+05 1.106137e-01 3.719231e-02 7.413512e-05
2.850000e-02 1.805000e-02 1.605765e-04 1.822107e-03 2.576844e-03 8.000000e-04 1.822104e-03 1.011065e+01 6.021098e+05 5.331258e+02 1.501181e-01 3.792887e-02 1.494285e-07
1.247000e+00 2.728000e-01 7.842238e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.171971e+01 1.205303e+05 7.843022e-01 3.451287e-02 1.375822e-02 9.925581e-07
2.388000e-01 3.257000e-02 2.544585e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.156546e+01 6.804705e+06 2.544840e+00 4.483233e-02 3.906288e-02 7.387619e-09
9.848000e-01 1.425000e-02 2.511001e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.260413e+11 2.511252e-07 2.984858e-02 4.037446e-02 9.037347e-14
1.108000e+00 1.194000e-01 3.602974e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179903e+01 4.765852e+06 3.603335e-02 3.053331e-02 3.668222e-02 2.167424e-08
3.024000e-01 2.031000e-02 2.243062e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180031e+01 1.882437e+08 2.243286e-02 4.988677e-02 3.944477e-02 1.288146e-10
8.249000e-02 5.223000e-02 7.254254e-05 2.195129e-03 3.104374e-03 8.000000e-04 2.195124e-03 1.369073e+01 1.433455e+05 3.495530e+02 9.169643e-02 3.893598e-02 9.106020e-07
2.388000e-01 7.017000e-01 4.284338e-06 4.640526e-03 6.562624e-03 8.000000e-04 4.640476e-03 2.874018e+01 1.578194e-08 9.226099e+01 9.145128e-02 1.280614e-02 3.625854e-05
4.849000e-01 6.615000e-02 7.964570e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.171758e+01 3.332511e+06 7.965366e-01 3.809035e-02 3.885239e-02 2.356285e-08
4.062000e-02 3.070000e-01 6.641223e-03 2.816717e-04 3.983440e-04 8.000000e-04 2.816717e-04 9.892863e+00 1.428734e-06 5.269077e+02 1.402267e-01 3.274401e-02 6.811963e-05
4.849000e-01 3.455000e-01 3.570301e-06 8.737588e-03 1.235634e-02 8.000000e-04 8.737255e-03 1.779432e+01 7.732716e+02 2.725762e+02 5.569009e-02 8.335720e-03 2.006562e-05
2.533000e-02 2.572000e-02 8.115437e-02 7.990285e-05 1.129997e-04 8.000000e-04 7.990285e-05 1.257654e+01 4.397207e+00 5.181273e+02 1.224538e-01 3.761931e-02 5.805410e-05
4.309000e-01 9.427000e-02 1.126051e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.091975e+01 3.450093e+05 1.126164e+01 3.530956e-02 3.715822e-02 2.264188e-07
6.141000e-01 5.223000e-02 2.742841e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179929e+01 2.810991e+07 2.743116e-02 3.149211e-02 3.939286e-02 1.892835e-09
1.247000e+00 4.125000e-02 2.406216e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.572376e+09 2.406457e-05 2.855431e-02 3.829130e-02 2.121632e-11
1.323000e-01 1.343000e-01 8.889025e-04 5.285941e-04 7.475448e-04 8.000000e-04 5.285940e-04 1.931439e+01 1.994702e-02 2.483697e+02 8.458871e-02 2.191789e-02 4.146030e-05
2.388000e-01 4.642000e-02 1.855276e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.036683e+01 1.137441e+06 1.855461e+01 4.483836e-02 4.428360e-02 4.877787e-08
6.141000e-01 8.886000e-01 6.035904e-09 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 1.998040e+04 6.035904e-13 5.356651e-02 2.625188e-03 1.864390e-06
1.777000e+00 3.070000e-01 7.362607e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179477e+01 2.794842e+05 7.363343e+01 2.171390e-05 1.135416e-02 3.965808e-04
3.609000e-02 1.194000e-01 3.884779e-02 1.220802e-04 1.726475e-04 8.000000e-04 1.220802e-04 7.930483e+00 1.043219e-04 5.789711e+02 1.152383e-01 3.565651e-02 7.281823e-05
4.309000e-01 5.223000e-02 5.504300e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.173980e+01 6.774825e+06 5.504850e-01 4.296563e-02 3.899170e-02 1.103673e-08
2.000000e-02 6.236000e-01 2.136964e-04 1.307602e-03 1.849227e-03 8.000000e-04 1.307601e-03 2.367189e+01 1.914451e-09 3.653831e+02 1.974567e-01 2.322742e-02 6.341990e-05
4.062000e-02 5.541000e-01 3.534246e-04 1.122547e-03 1.587520e-03 8.000000e-04 1.122546e-03 1.951978e+01 1.525013e-08 4.453542e+02 1.390003e-01 2.649829e-02 6.238093e-05
5.144000e-02 2.728000e-01 6.362814e-03 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 2.950365e+02 2.596895e-08 6.362878e+04 1.083911e-01 3.368412e-02 6.208785e-05
7.776000e-01 1.805000e-02 9.780186e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.500159e+10 9.781164e-06 3.692358e-02 3.764901e-02 1.590338e-12
1.176000e-01 4.125000e-02 1.065977e-05 6.742005e-03 9.534418e-03 8.000000e-04 6.741852e-03 1.437031e+01 2.519785e+05 4.845360e+02 7.445404e-02 4.347859e-02 3.355128e-07
7.776000e-01 2.572000e-02 6.099797e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 2.515906e+09 6.100407e-05 3.809888e-02 4.043779e-02 1.027680e-11
8.751000e-01 1.604000e-02 1.921856e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 4.303406e+10 1.922048e-06 3.357530e-02 4.213972e-02 4.544250e-13
3.829000e-01 9.427000e-02 4.286298e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.829134e+01 2.133595e+05 4.286726e+01 4.058593e-02 3.611450e-02 5.534022e-07
3.403000e-01 1.343000e-01 3.543984e-06 7.597603e-03 1.074432e-02 8.000000e-04 7.597384e-03 2.129176e+01 3.751993e+04 2.045714e+02 4.949548e-02 2.890867e-02 3.328049e-06
7.330000e-02 1.914000e-01 5.324355e-03 3.267167e-04 4.620472e-04 8.000000e-04 3.267167e-04 9.340857e+00 1.512402e-05 5.683419e+02 9.076021e-02 3.135960e-02 6.529642e-05
3.609000e-02 4.642000e-02 4.601535e-02 1.056405e-04 1.493983e-04 8.000000e-04 1.056405e-04 1.057578e+01 6.700009e-03 5.135277e+02 1.216563e-01 3.558101e-02 6.811861e-05
1.045000e-01 1.512000e-01 1.708028e-03 4.985799e-04 7.050984e-04 8.000000e-04 4.985798e-04 9.583149e+00 4.727638e-05 4.245849e+02 7.216629e-02 1.940578e-02 4.271063e-05
1.045000e-01 1.000000e+00 1.373574e-06 1.022127e-08 1.445506e-08 8.000000e-04 1.022127e-08 3.180203e+01 2.075558e+02 1.435033e-10 1.509629e-01 1.446600e-02 3.393113e-05
8.249000e-02 4.375000e-01 6.512581e-04 8.534646e-04 1.206981e-03 8.000000e-04 8.534643e-04 1.399662e+01 2.220918e-07 4.743776e+02 9.517079e-02 2.508577e-02 6.162383e-05
3.207000e-02 2.728000e-01 1.254204e-02 2.057611e-04 2.909901e-04 8.000000e-04 2.057611e-04 1.005792e+01 2.373732e-06 5.310003e+02 1.021749e-01 3.091696e-02 5.350690e-05
1.675000e-01 3.665000e-02 9.016215e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 2.515625e+01 8.969270e+05 9.014714e+01 5.937919e-02 4.138339e-02 8.223889e-08
3.403000e-01 7.444000e-02 1.903976e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.945881e+01 4.392216e+05 1.904166e+01 3.733730e-02 4.555722e-02 1.454625e-07
2.000000e-02 1.343000e-01 1.110598e-01 6.901289e-05 9.759897e-05 8.000000e-04 6.901289e-05 7.584110e+00 6.881651e-05 5.289532e+02 1.545116e-01 3.425398e-02 8.052164e-05
5.789000e-02 6.615000e-02 1.394542e-02 1.958094e-04 2.769163e-04 8.000000e-04 1.958094e-04 7.858347e+00 4.314755e-03 5.346859e+02 8.771444e-02 3.119178e-02 6.977057e-05
1.323000e-01 4.924000e-01 1.418166e-04 1.470004e-03 2.078897e-03 8.000000e-04 1.470002e-03 1.675472e+01 1.366626e-07 3.064531e+02 9.082113e-02 1.779730e-02 5.448216e-05
1.323000e-01 3.257000e-02 1.904851e-06 9.067575e-03 1.282296e-02 8.000000e-04 9.067202e-03 2.686426e+01 7.578117e+05 1.566186e+02 6.860208e-02 3.919730e-02 8.654893e-08
2.251000e-02 8.377000e-02 1.211970e-01 6.438612e-05 9.105572e-05 8.000000e-04 6.438612e-05 1.004420e+01 4.187389e-04 5.024307e+02 1.765616e-01 3.654465e-02 7.495012e-05
8.249000e-02 2.572000e-02 1.019981e-05 6.883899e-03 9.735073e-03 8.000000e-04 6.883736e-03 1.077251e+01 6.365056e+05 4.833494e+02 8.194837e-02 4.152205e-02 1.146079e-07
3.829000e-01 7.897000e-01 2.504624e-07 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 6.867633e+03 2.504624e-11 5.969263e-02 7.183908e-03 1.098788e-05
8.751000e-01 1.125000e-02 1.384272e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.582488e+11 1.384411e-07 2.990327e-02 4.130604e-02 3.455468e-14
3.024000e-01 3.070000e-01 2.337019e-05 2.085522e-03 2.949367e-03 8.000000e-04 2.085518e-03 2.814153e+01 5.542132e-04 1.016463e+02 5.347813e-02 8.098130e-03 2.498204e-05
1.885000e-01 6.236000e-01 1.671293e-05 3.309599e-03 4.680454e-03 8.000000e-04 3.309581e-03 2.626479e+01 2.716433e-08 1.830642e+02 8.634461e-02 1.454554e-02 4.401930e-05
4.309000e-01 2.728000e-01 7.912513e-06 6.419903e-03 9.078927e-03 8.000000e-04 6.419771e-03 1.232082e+01 3.224222e+03 3.261155e+02 5.079773e-02 1.613569e-02 2.283815e-05
6.910000e-01 1.000000e-02 5.015615e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.820942e+11 5.016116e-07 3.563605e-02 4.116660e-02 5.118052e-14
1.247000e+00 1.194000e-01 1.420791e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180045e+01 7.730496e+06 1.420933e-02 3.079209e-02 3.037981e-02 1.393577e-08
2.388000e-01 3.888000e-01 2.065661e-05 2.456594e-03 3.474138e-03 8.000000e-04 2.456586e-03 2.621901e+01 4.688513e-07 1.246596e+02 6.681349e-02 6.751429e-03 1.577747e-05
1.045000e-01 7.444000e-02 1.050369e-04 2.050661e-03 2.900066e-03 8.000000e-04 2.050656e-03 1.085210e+01 6.507051e+04 4.417023e+02 7.143859e-02 3.832572e-02 2.358239e-06
1.247000e+00 2.572000e-02 1.568269e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.678509e+10 1.568425e-06 3.461339e-02 4.387485e-02 1.579823e-12
7.776000e-01 7.017000e-01 9.215630e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.138121e+01 7.618575e+01 9.216551e+00 3.786319e-02 4.079014e-03 1.464364e-05
1.045000e-01 2.572000e-02 3.395984e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 9.079563e+00 7.902109e+05 3.395419e+02 6.712451e-02 3.764593e-02 7.250307e-08
1.323000e-01 1.512000e-01 6.803019e-04 5.804721e-04 8.209114e-04 8.000000e-04 5.804720e-04 1.899359e+01 2.143089e-04 2.292263e+02 7.117511e-02 1.704556e-02 3.384038e-05
2.687000e-01 4.642000e-02 8.965155e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.067363e+01 1.828401e+06 8.966051e+00 4.685203e-02 4.150419e-02 3.740292e-08
2.251000e-02 1.343000e-01 8.564056e-02 7.528426e-05 1.064680e-04 8.000000e-04 7.528426e-05 8.752769e+00 7.337083e-05 4.853867e+02 1.436453e-01 3.721412e-02 6.994480e-05
9.283000e-02 2.285000e-02 3.624808e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.453726e+01 8.963967e+05 3.624205e+02 7.993660e-02 3.868929e-02 5.981834e-08
5.457000e-01 2.154000e-01 1.368900e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.823242e+01 1.345747e+04 1.369037e+02 3.863565e-02 1.943413e-02 7.767871e-06
1.777000e+00 2.424000e-01 1.294475e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179931e+01 9.172388e+05 1.294605e+02 5.875075e-06 1.702986e-02 6.066893e-04
2.388000e-01 4.125000e-02 9.297407e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.094043e+01 2.068765e+06 9.298337e+00 6.161277e-02 3.992541e-02 2.637017e-08
5.144000e-02 3.888000e-01 2.181154e-03 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 2.598396e+02 8.939474e-09 2.181176e+04 1.147409e-01 3.158776e-02 7.078741e-05
1.403000e+00 2.285000e-02 2.705466e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 4.842567e+10 2.705737e-07 2.660020e-02 4.216332e-02 4.185129e-13
1.489000e-01 2.285000e-02 1.116215e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.077860e+01 6.056140e+06 1.116029e+01 5.564641e-02 3.866710e-02 7.162530e-09
1.885000e-01 3.888000e-01 5.960877e-05 1.575330e-03 2.227850e-03 8.000000e-04 1.575328e-03 2.305115e+01 5.618131e-07 1.479290e+02 7.328431e-02 8.707420e-03 2.404060e-05
1.108000e+00 2.154000e-01 5.239563e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.173881e+01 2.473099e+05 5.240087e-01 3.414492e-02 1.924796e-02 3.956417e-07
4.062000e-02 2.285000e-02 7.604067e-05 2.254891e-03 3.188890e-03 8.000000e-04 2.254886e-03 1.208303e+01 5.404471e+05 3.866315e+02 1.089651e-01 4.300607e-02 1.543153e-07
8.751000e-01 5.223000e-02 1.386844e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180190e+01 1.166516e+08 1.386982e-03 3.114520e-02 4.308751e-02 3.437629e-10
6.141000e-01 9.427000e-02 1.152288e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.169727e+01 1.467503e+06 1.152404e+00 4.431535e-02 3.686355e-02 8.124342e-08
2.850000e-02 2.031000e-02 2.585363e-04 1.504805e-03 2.128113e-03 8.000000e-04 1.504803e-03 9.800068e+00 4.430200e+05 5.854395e+02 1.407841e-01 4.319547e-02 2.548744e-07
3.829000e-01 2.154000e-01 1.072462e-05 6.092851e-03 8.616433e-03 8.000000e-04 6.092738e-03 1.529990e+01 7.761513e+03 3.981283e+02 4.482339e-02 2.184918e-02 1.724697e-05
4.571000e-02 9.427000e-02 2.518463e-02 1.562552e-04 2.209782e-04 8.000000e-04 1.562552e-04 7.728172e+00 2.355570e-04 6.149000e+02 1.065976e-01 4.137231e-02 7.101612e-05
1.885000e-01 7.897000e-01 5.120779e-06 4.567702e-03 6.459638e-03 8.000000e-04 4.567654e-03 2.927822e+01 6.927330e-09 1.068394e+02 1.046893e-01 1.442240e-02 5.972943e-05
1.489000e-01 4.924000e-01 8.251295e-05 1.682341e-03 2.379187e-03 8.000000e-04 1.682339e-03 2.029644e+01 1.333983e-07 2.335341e+02 1.043249e-01 1.489691e-02 4.110015e-05
1.247000e+00 2.424000e-01 4.296921e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.174605e+01 2.203640e+05 4.297351e-01 3.136088e-02 1.786145e-02 5.197438e-07
1.675000e-01 4.125000e-02 1.856851e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.637997e+01 4.909490e+05 1.856542e+02 5.553205e-02 4.219515e-02 1.659216e-07
1.885000e-01 1.604000e-02 2.422649e-09 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.177811e+01 9.267074e+07 2.422245e-01 4.909526e-02 4.080781e-02 2.894498e-10
3.609000e-02 5.878000e-02 4.836818e-02 1.074244e-04 1.519210e-04 8.000000e-04 1.074244e-04 4.528104e+00 1.621379e-03 5.581686e+02 1.172688e-01 3.997314e-02 7.635292e-05
1.323000e-01 4.375000e-01 1.945458e-04 1.385333e-03 1.959155e-03 8.000000e-04 1.385332e-03 1.553693e+01 2.214215e-07 3.733623e+02 9.160793e-02 1.781161e-02 4.298132e-05
1.885000e-01 5.223000e-02 2.589827e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.384686e+01 2.383439e+05 2.589396e+02 5.096847e-02 3.658025e-02 3.426485e-07
2.533000e-02 3.888000e-01 3.839171e-03 3.530567e-04 4.992976e-04 8.000000e-04 3.530567e-04 1.364779e+01 1.734153e-07 4.785490e+02 1.571340e-01 3.062544e-02 7.043727e-05
2.251000e-02 2.424000e-01 2.513076e-02 1.319169e-04 1.865587e-04 8.000000e-04 1.319169e-04 1.528630e+01 4.061221e-06 4.373272e+02 1.678818e-01 3.505690e-02 6.490878e-05
7.330000e-02 2.031000e-02 6.138107e-06 6.811827e-03 9.633154e-03 8.000000e-04 6.811669e-03 1.779587e+01 1.335870e+06 2.848142e+02 9.038449e-02 3.672775e-02 5.502152e-08
1.777000e+00 1.701000e-01 2.103672e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180159e+01 5.382923e+06 2.103882e+02 5.631151e-07 2.539510e-02 7.744768e-04
1.579000e+00 3.888000e-01 8.458491e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177787e+01 5.223073e+04 8.459337e+01 1.401127e-04 8.470392e-03 3.689482e-04
2.533000e-02 7.017000e-01 7.783395e-05 1.592555e-03 2.252210e-03 8.000000e-04 1.592553e-03 2.922203e+01 1.452063e-09 1.974048e+02 1.919248e-01 1.996776e-02 5.899055e-05
1.489000e-01 4.125000e-02 3.844181e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.329180e+01 3.013374e+05 3.843541e+02 7.410687e-02 3.977547e-02 2.598598e-07
4.571000e-02 1.425000e-02 1.185382e-05 5.309741e-03 7.509002e-03 8.000000e-04 5.309666e-03 1.616583e+01 1.931273e+06 3.341988e+02 9.641541e-02 3.811544e-02 3.127387e-08
5.457000e-01 1.425000e-02 2.573610e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.174264e+10 2.573867e-05 3.714319e-02 4.229224e-02 1.144939e-12
2.251000e-02 4.375000e-01 2.183523e-03 5.058167e-04 7.153327e-04 8.000000e-04 5.058166e-04 1.222646e+01 4.698437e-08 5.586556e+02 1.251249e-01 3.048347e-02 6.765390e-05
6.514000e-02 3.888000e-01 1.855866e-03 4.874883e-04 6.894125e-04 8.000000e-04 4.874882e-04 1.278836e+01 6.035720e-07 4.410370e+02 1.093828e-01 2.961415e-02 7.815052e-05
2.687000e-01 1.125000e-02 2.502358e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180181e+01 2.285458e+09 2.502608e-03 5.329727e-02 4.514414e-02 1.068071e-11
2.122000e-01 4.125000e-02 3.431484e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 2.856958e+01 1.284888e+06 3.430913e+01 6.950953e-02 4.242249e-02 7.006371e-08
7.776000e-01 1.194000e-01 7.591426e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.172801e+01 1.153950e+06 7.592186e-01 4.405329e-02 3.670879e-02 1.212632e-07
1.675000e-01 7.897000e-01 6.069155e-06 2.125024e-03 3.005231e-03 8.000000e-04 2.125019e-03 3.166660e+01 2.516798e-08 2.740665e+01 1.124135e-01 1.519347e-02 6.155102e-05
6.910000e-01 1.701000e-01 6.608534e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.119293e+01 1.195142e+05 6.609195e+00 3.807105e-02 2.769123e-02 7.704869e-07
1.675000e-01 6.615000e-02 9.452340e-06 6.722821e-03 9.507289e-03 8.000000e-04 6.722669e-03 1.436028e+01 9.541664e+04 4.272109e+02 4.935504e-02 3.546296e-02 8.322654e-07
7.776000e-01 6.236000e-01 1.024630e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.149511e+01 1.764377e+02 1.024733e+01 3.993154e-02 4.802986e-03 1.213564e-05
3.609000e-02 4.924000e-01 8.734462e-04 7.326027e-04 1.036056e-03 8.000000e-04 7.326025e-04 1.468338e+01 4.029807e-08 4.687844e+02 1.549050e-01 3.198665e-02 6.894867e-05
2.388000e-01 5.223000e-02 5.070539e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.734372e+01 6.262783e+05 5.071046e+01 5.978042e-02 3.932259e-02 1.433691e-07
2.850000e-02 4.375000e-01 1.997342e-03 5.229675e-04 7.395876e-04 8.000000e-04 5.229674e-04 1.260057e+01 7.030610e-08 5.462630e+02 1.537908e-01 3.290297e-02 6.791493e-05
1.579000e+00 6.236000e-01 1.552646e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178081e+01 4.663347e+03 1.552801e+01 1.157994e-03 6.289604e-03 1.929707e-04
5.789000e-02 1.604000e-02 8.233931e-06 7.702335e-03 1.089242e-02 8.000000e-04 7.702106e-03 1.223382e+01 1.323598e+06 4.884859e+02 1.074373e-01 4.481015e-02 4.119740e-08
4.062000e-02 4.375000e-01 1.506327e-03 5.585383e-04 7.898923e-04 8.000000e-04 5.585382e-04 1.520856e+01 1.253990e-07 4.699214e+02 1.357279e-01 3.013453e-02 6.922368e-05
4.849000e-01 1.805000e-02 3.871867e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180198e+01 2.254255e+09 3.872254e-04 3.741574e-02 3.909567e-02 1.125795e-11
2.122000e-01 3.455000e-01 3.726295e-05 1.908597e-03 2.699159e-03 8.000000e-04 1.908594e-03 2.386092e+01 8.739353e-07 1.357393e+02 6.333065e-02 7.115000e-03 1.621787e-05
4.571000e-02 1.000000e+00 3.073029e-06 1.010833e-08 1.429534e-08 8.000000e-04 1.010833e-08 3.180203e+01 4.050065e+01 3.139971e-10 1.606504e-01 1.423513e-02 4.576318e-05
3.403000e-01 2.424000e-01 1.437680e-05 4.252349e-03 6.013676e-03 8.000000e-04 4.252311e-03 1.906821e+01 4.663390e+03 2.599680e+02 4.662580e-02 1.864651e-02 1.632884e-05
7.330000e-02 1.604000e-02 2.456222e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.893887e+01 2.076891e+06 2.455813e+02 8.154153e-02 3.825619e-02 2.061439e-08
3.207000e-02 3.455000e-01 4.839594e-03 3.198649e-04 4.523572e-04 8.000000e-04 3.198648e-04 1.259044e+01 4.845024e-07 4.951560e+02 1.308412e-01 3.381145e-02 6.465196e-05
2.533000e-02 5.541000e-01 4.964430e-04 9.184645e-04 1.298904e-03 8.000000e-04 9.184641e-04 1.686413e+01 8.864276e-09 4.187879e+02 1.851704e-01 2.907794e-02 7.066509e-05
1.045000e-01 2.031000e-02 8.477865e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 2.444656e+01 2.598139e+06 8.476454e+01 6.995435e-02 4.084690e-02 1.975174e-08
