# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events
4.309000e-01 4.375000e-01 1.559696e-09 1.230571e-09 1.740291e-09 1.000000e-02 1.230571e-09 3.180203e+01 1.102386e+09 2.361856e-15
6.910000e-01 7.017000e-01 3.464551e-11 1.230571e-09 1.740291e-09 1.000000e-02 1.230571e-09 3.180203e+01 6.727343e+08 5.246389e-17
1.247000e+00 6.615000e-02 1.352557e-27 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.461246e+25 1.352928e-39
6.141000e-01 1.805000e-02 1.088535e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.675583e+27 1.088834e-40
5.789000e-02 1.000000e-02 3.088771e-04 1.274264e-03 1.802080e-03 1.000000e-02 1.274263e-03 1.163040e+01 3.443516e+06 5.015390e+02
4.062000e-02 3.257000e-02 4.989887e-02 9.505757e-05 1.344317e-04 1.000000e-02 9.505757e-05 8.721272e+00 2.385459e+05 4.508833e+02
2.000000e-02 1.604000e-02 6.846218e-02 8.667191e-05 1.225726e-04 1.000000e-02 8.667191e-05 8.315965e+00 5.918409e+05 5.142892e+02
2.850000e-02 5.541000e-01 6.847594e-02 6.383728e-05 9.027954e-05 1.000000e-02 6.383728e-05 2.320477e+01 2.321449e-06 2.790530e+02
1.323000e-01 1.194000e-01 2.072768e-02 9.563252e-05 1.352448e-04 1.000000e-02 9.563252e-05 1.821516e+01 3.146087e+04 1.895666e+02
6.514000e-02 5.541000e-01 4.408730e-02 1.034404e-04 1.462868e-04 1.000000e-02 1.034404e-04 1.478918e+01 4.631867e-06 4.717301e+02
1.247000e+00 1.000000e+00 1.010958e-15 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 1.599544e+12 4.405185e-20
2.000000e-02 2.728000e-01 2.964624e+00 1.290250e-05 1.824689e-05 1.000000e-02 1.290250e-05 1.079344e+01 2.346965e-04 4.935343e+02
5.144000e-02 7.017000e-01 9.504959e-03 1.836673e-04 2.597448e-04 1.000000e-02 1.836673e-04 2.647048e+01 4.500940e-07 3.206372e+02
1.885000e-01 7.017000e-01 1.489686e-03 2.762788e-04 3.907171e-04 1.000000e-02 2.762787e-04 2.960314e+01 2.713054e-06 1.137077e+02
6.141000e-01 3.070000e-01 2.976803e-04 1.211055e-03 1.712689e-03 1.000000e-02 1.211054e-03 1.236375e+01 1.470579e+03 4.365938e+02
7.330000e-02 2.894000e-02 9.006072e-03 3.661631e-04 5.178328e-04 1.000000e-02 3.661631e-04 1.562586e+01 4.773125e+05 1.207493e+03
4.849000e-01 7.444000e-02 4.346722e-05 3.292257e-03 4.655929e-03 1.000000e-02 3.292239e-03 1.604220e+01 1.085429e+05 4.711393e+02
3.207000e-02 2.154000e-01 3.270255e+00 1.191601e-05 1.685178e-05 1.000000e-02 1.191601e-05 1.044218e+01 1.440424e-03 4.643474e+02
2.388000e-01 8.886000e-01 1.483025e-04 1.506472e-08 2.130473e-08 1.000000e-02 1.506472e-08 3.180203e+01 7.212307e+02 3.365663e-08
7.776000e-01 3.070000e-01 9.093478e-05 1.530481e-03 2.164425e-03 1.000000e-02 1.530480e-03 1.888721e+01 2.573823e+03 2.130032e+02
1.176000e-01 1.061000e-01 3.527507e-02 9.694484e-05 1.371007e-04 1.000000e-02 9.694484e-05 2.034115e+01 3.392677e+04 3.315258e+02
8.249000e-02 3.888000e-01 1.528605e-01 4.897537e-05 6.926164e-05 1.000000e-02 4.897537e-05 1.510109e+01 9.622603e-05 3.666493e+02
2.251000e-02 1.425000e-02 1.558665e-02 1.096088e-04 1.550102e-04 1.000000e-02 1.096088e-04 2.084514e+01 1.385406e+06 1.872592e+02
1.579000e+00 6.615000e-02 2.040492e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.421483e+26 2.041052e-40
2.533000e-02 8.377000e-02 1.400974e+01 6.626079e-06 9.370691e-06 1.000000e-02 6.626079e-06 5.954393e+00 5.055286e-02 6.150965e+02
1.403000e+00 3.455000e-01 1.250394e-05 5.030751e-03 7.114466e-03 1.000000e-02 5.030687e-03 1.760656e+01 1.467807e+03 3.164554e+02
4.571000e-02 5.223000e-02 3.747522e+00 1.093920e-05 1.547036e-05 1.000000e-02 1.093920e-05 1.136048e+01 1.752511e+00 4.484512e+02
2.122000e-01 8.886000e-01 1.297970e-04 4.191623e-09 5.927850e-09 1.000000e-02 4.191623e-09 3.180203e+01 7.311280e+03 2.280495e-09
3.609000e-02 1.061000e-01 6.712701e+00 8.787355e-06 1.242720e-05 1.000000e-02 8.787355e-06 1.075436e+01 2.907110e-02 5.183387e+02
2.533000e-02 7.444000e-02 1.364119e+01 6.428094e-06 9.090698e-06 1.000000e-02 6.428094e-06 8.129986e+00 7.764133e-02 5.636592e+02
2.687000e-01 2.424000e-01 5.766005e-03 2.021761e-04 2.859202e-04 1.000000e-02 2.021761e-04 2.652315e+01 3.431484e+03 2.356865e+02
2.533000e-02 2.285000e-02 7.708548e-02 6.673400e-05 9.437613e-05 1.000000e-02 6.673400e-05 1.675715e+01 3.382318e+05 3.432945e+02
2.122000e-01 4.924000e-01 4.237124e-03 1.818770e-04 2.572130e-04 1.000000e-02 1.818770e-04 2.395653e+01 2.488942e-05 1.401609e+02
2.850000e-02 5.878000e-02 1.363952e+01 6.581387e-06 9.307487e-06 1.000000e-02 6.581387e-06 6.753348e+00 2.128751e-01 5.907912e+02
1.176000e-01 2.894000e-02 4.872438e-04 9.125209e-04 1.290499e-03 1.000000e-02 9.125206e-04 1.836727e+01 5.390223e+05 4.057252e+02
5.457000e-01 2.728000e-01 4.320938e-04 1.071721e-03 1.515641e-03 1.000000e-02 1.071720e-03 1.747372e+01 2.139914e+03 4.962964e+02
2.533000e-02 7.897000e-01 4.866978e-03 2.052668e-04 2.902910e-04 1.000000e-02 2.052668e-04 2.757225e+01 6.118870e-08 2.050674e+02
3.207000e-02 2.728000e-01 1.848486e+00 1.534715e-05 2.170415e-05 1.000000e-02 1.534715e-05 1.096261e+01 4.268457e-04 4.353834e+02
5.457000e-01 1.701000e-01 2.077379e-04 1.340964e-03 1.896408e-03 1.000000e-02 1.340963e-03 1.454929e+01 1.611691e+04 3.735510e+02
3.024000e-01 1.000000e-02 8.396003e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.239347e+27 8.398308e-40
1.045000e-01 9.427000e-02 3.997242e-02 9.698618e-05 1.371592e-04 1.000000e-02 9.698618e-05 2.204371e+01 3.871292e+04 3.759934e+02
3.024000e-01 2.894000e-02 1.388719e-05 4.725585e-03 6.682912e-03 1.000000e-02 4.725533e-03 2.064131e+01 9.069366e+05 3.101171e+02
1.108000e+00 1.061000e-01 3.611176e-06 9.811460e-03 1.387483e-02 1.000000e-02 9.810987e-03 1.790602e+01 5.707571e+04 3.476289e+02
2.122000e-01 4.125000e-02 1.792697e-04 1.606284e-03 2.271626e-03 1.000000e-02 1.606282e-03 1.399538e+01 3.172319e+05 4.625426e+02
2.000000e-02 1.125000e-02 1.936693e-02 1.721597e-04 2.434706e-04 1.000000e-02 1.721597e-04 1.251195e+01 1.217391e+06 5.740158e+02
7.776000e-01 1.000000e-02 4.557775e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.864296e+29 4.559026e-43
6.141000e-01 1.194000e-01 4.912971e-05 2.370005e-03 3.351684e-03 1.000000e-02 2.369999e-03 1.886609e+01 5.070274e+04 2.759579e+02
7.776000e-01 2.894000e-02 1.923771e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 8.872582e+26 1.924299e-40
2.122000e-01 3.070000e-01 6.798744e-03 1.492241e-04 2.110347e-04 1.000000e-02 1.492241e-04 2.321554e+01 2.600816e-04 1.513933e+02
2.000000e-02 1.425000e-02 3.046504e-02 8.768670e-05 1.240077e-04 1.000000e-02 8.768670e-05 2.291084e+01 1.203974e+06 2.342444e+02
6.514000e-02 4.642000e-02 2.378834e-02 1.225985e-04 1.733804e-04 1.000000e-02 1.225985e-04 1.283481e+01 1.858128e+05 3.575478e+02
8.249000e-02 5.223000e-02 1.428295e-02 1.798552e-04 2.543537e-04 1.000000e-02 1.798552e-04 1.152089e+01 1.375078e+05 4.620233e+02
3.609000e-02 6.615000e-02 7.984557e+00 7.808408e-06 1.104276e-05 1.000000e-02 7.808408e-06 8.968050e+00 1.860726e-01 4.868284e+02
3.403000e-01 5.878000e-02 7.445142e-05 2.175639e-03 3.076811e-03 1.000000e-02 2.175634e-03 1.824916e+01 1.934687e+05 3.524088e+02
5.144000e-02 8.886000e-01 1.252252e-03 1.822177e-08 2.576947e-08 1.000000e-02 1.822177e-08 3.180203e+01 2.251900e+01 4.157887e-07
3.207000e-02 6.615000e-02 9.090952e+00 7.813745e-06 1.105030e-05 1.000000e-02 7.813745e-06 8.523674e+00 1.342641e-01 5.550445e+02
2.687000e-01 8.886000e-01 9.857499e-05 1.958828e-08 2.770201e-08 1.000000e-02 1.958828e-08 3.180203e+01 5.449975e+02 3.782328e-08
1.777000e+00 3.070000e-01 6.394280e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.059623e+15 2.786266e-22
2.533000e-02 1.425000e-02 1.600998e-02 1.457689e-04 2.061484e-04 1.000000e-02 1.457689e-04 1.838312e+01 1.315387e+06 3.401895e+02
1.247000e+00 2.894000e-02 8.533830e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.986958e+27 8.536173e-42
3.024000e-01 1.000000e+00 8.752203e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 3.530999e+06 4.606675e-15
1.579000e+00 4.642000e-02 2.159088e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.418073e+27 2.159681e-41
1.323000e-01 2.031000e-02 1.214761e-04 1.737375e-03 2.457016e-03 1.000000e-02 1.737372e-03 1.779356e+01 1.438961e+06 3.666722e+02
2.251000e-02 5.878000e-02 1.869259e+01 4.017783e-06 5.682003e-06 1.000000e-02 4.017783e-06 1.814185e+01 3.253144e-01 3.017466e+02
6.910000e-01 1.604000e-02 2.616026e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.072173e+28 2.616744e-41
4.309000e-01 6.615000e-02 5.431937e-05 3.269598e-03 4.623885e-03 1.000000e-02 3.269581e-03 1.010421e+01 1.232768e+05 5.806888e+02
3.609000e-02 2.154000e-01 3.106878e+00 1.232817e-05 1.743467e-05 1.000000e-02 1.232817e-05 1.198527e+01 1.704126e-03 4.721953e+02
5.144000e-02 1.125000e-02 6.426877e-04 8.586156e-04 1.214265e-03 1.000000e-02 8.586153e-04 1.293736e+01 2.588654e+06 4.738027e+02
2.388000e-01 1.805000e-02 1.035727e-05 6.853278e-03 9.691772e-03 1.000000e-02 6.853117e-03 9.395763e+00 1.798865e+06 4.864543e+02
1.489000e-01 2.285000e-02 9.784395e-05 1.796227e-03 2.540245e-03 1.000000e-02 1.796224e-03 1.602588e+01 1.198587e+06 3.156869e+02
1.777000e+00 4.642000e-02 1.120378e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.296020e+27 1.120686e-41
8.751000e-01 2.894000e-02 1.161688e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.425642e+27 1.162007e-40
3.403000e-01 3.070000e-01 2.244033e-03 2.924582e-04 4.135983e-04 1.000000e-02 2.924582e-04 1.812120e+01 1.300866e+03 1.919362e+02
1.777000e+00 4.125000e-02 3.881308e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.176898e+27 3.882373e-42
1.403000e+00 5.541000e-01 4.425775e-06 6.549366e-03 9.262004e-03 1.000000e-02 6.549226e-03 2.623880e+01 7.742020e+01 1.898401e+02
3.829000e-01 1.604000e-02 1.888288e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.331611e+19 8.228093e-24
1.176000e-01 3.455000e-01 8.117989e-02 7.573535e-05 1.071060e-04 1.000000e-02 7.573535e-05 1.339953e+01 1.204072e-04 4.656351e+02
2.388000e-01 5.878000e-02 2.904140e-04 9.787098e-04 1.384104e-03 1.000000e-02 9.787093e-04 2.092386e+01 2.279731e+05 2.781797e+02
5.144000e-02 3.455000e-01 5.430533e-01 3.001708e-05 4.245057e-05 1.000000e-02 3.001708e-05 1.450698e+01 1.415610e-04 4.893048e+02
4.849000e-01 3.070000e-01 6.441615e-04 6.078681e-04 8.596552e-04 1.000000e-02 6.078680e-04 1.956807e+01 2.026317e+03 2.380200e+02
5.789000e-02 4.375000e-01 1.686648e-01 5.032917e-05 7.117620e-05 1.000000e-02 5.032917e-05 1.805813e+01 3.137753e-05 4.272324e+02
6.141000e-01 6.236000e-01 1.307779e-10 1.230571e-09 1.740291e-09 1.000000e-02 1.230571e-09 3.180203e+01 7.579160e+08 1.980377e-16
6.141000e-01 1.343000e-01 7.794608e-05 2.292819e-03 3.242527e-03 1.000000e-02 2.292813e-03 1.761640e+01 2.931989e+04 4.097639e+02
4.062000e-02 2.285000e-02 1.333551e-02 1.869914e-04 2.644458e-04 1.000000e-02 1.869914e-04 1.013840e+01 5.020115e+05 4.662867e+02
9.848000e-01 2.728000e-01 3.724013e-05 2.327415e-03 3.291453e-03 1.000000e-02 2.327408e-03 2.590953e+01 5.427209e+03 2.017245e+02
1.675000e-01 1.701000e-01 5.017606e-02 7.093148e-05 1.003123e-04 1.000000e-02 7.093148e-05 2.266503e+01 8.312541e-01 2.524496e+02
2.388000e-01 1.343000e-01 2.676081e-03 3.231890e-04 4.570583e-04 1.000000e-02 3.231890e-04 1.967383e+01 2.813657e+04 2.795197e+02
3.609000e-02 3.888000e-01 4.692713e-01 3.022969e-05 4.275123e-05 1.000000e-02 3.022969e-05 1.259682e+01 4.811427e-05 4.288361e+02
4.849000e-01 1.604000e-02 4.727141e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.599058e+27 4.728439e-40
1.777000e+00 1.512000e-01 2.519839e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.423633e+17 1.098004e-23
1.885000e-01 1.061000e-01 3.970842e-03 2.977821e-04 4.211274e-04 1.000000e-02 2.977820e-04 1.770144e+01 4.248616e+04 3.521110e+02
6.141000e-01 1.000000e+00 2.508159e-09 4.299343e-10 6.080189e-10 1.000000e-02 4.299343e-10 3.180203e+01 5.944270e+06 4.636169e-16
6.514000e-02 1.194000e-01 1.384167e+00 2.068120e-05 2.924764e-05 1.000000e-02 2.068120e-05 6.846813e+00 1.468031e-02 5.920251e+02
8.751000e-01 1.604000e-02 3.378415e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.755840e+28 3.379343e-42
8.249000e-02 3.257000e-02 3.234865e-03 3.533365e-04 4.996932e-04 1.000000e-02 3.533365e-04 1.802241e+01 4.550051e+05 4.038622e+02
3.829000e-01 5.541000e-01 6.282362e-05 1.647052e-08 2.329283e-08 1.000000e-02 1.647052e-08 3.180203e+01 1.180828e+04 1.704267e-08
1.675000e-01 9.427000e-02 3.677420e-03 2.221252e-04 3.141324e-04 1.000000e-02 2.221252e-04 2.806011e+01 8.515470e+04 1.814424e+02
7.330000e-02 1.125000e-02 1.976210e-04 1.456061e-03 2.059179e-03 1.000000e-02 1.456060e-03 1.121875e+01 3.753117e+06 4.189791e+02
2.850000e-02 2.424000e-01 3.490277e+00 1.081579e-05 1.529584e-05 1.000000e-02 1.081579e-05 1.482940e+01 9.655920e-04 4.082973e+02
1.045000e-01 1.000000e-02 3.151949e-05 3.128791e-03 4.424757e-03 1.000000e-02 3.128776e-03 1.871616e+01 6.149278e+06 3.085548e+02
6.910000e-01 2.728000e-01 1.533445e-04 1.241636e-03 1.755937e-03 1.000000e-02 1.241635e-03 1.974950e+01 4.353110e+03 2.364050e+02
3.024000e-01 3.665000e-02 2.739874e-05 3.306856e-03 4.676574e-03 1.000000e-02 3.306837e-03 1.998084e+01 5.698879e+05 2.996133e+02
5.457000e-01 3.455000e-01 4.509139e-04 6.638600e-04 9.388397e-04 1.000000e-02 6.638599e-04 1.818064e+01 1.510116e+03 1.987223e+02
1.675000e-01 1.425000e-02 2.153026e-05 5.252942e-03 7.428679e-03 1.000000e-02 5.252870e-03 8.937303e+00 2.436620e+06 5.940929e+02
1.045000e-01 1.125000e-02 3.423019e-05 2.785667e-03 3.939513e-03 1.000000e-02 2.785656e-03 1.965963e+01 4.297001e+06 2.656243e+02
4.849000e-01 1.194000e-01 1.694759e-04 1.451410e-03 2.052602e-03 1.000000e-02 1.451409e-03 1.945443e+01 5.147622e+04 3.570164e+02
4.571000e-02 3.888000e-01 4.036625e-01 3.383236e-05 4.784618e-05 1.000000e-02 3.383236e-05 1.304492e+01 6.158195e-05 4.620435e+02
1.777000e+00 2.572000e-02 2.801359e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.421665e+28 2.802128e-43
1.777000e+00 7.444000e-02 1.275490e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.158246e+26 1.275840e-40
1.403000e+00 7.897000e-01 1.036949e-06 1.876539e-03 2.653823e-03 1.000000e-02 1.876536e-03 3.172402e+01 1.422052e+02 3.651510e+00
8.751000e-01 1.266000e-02 9.898102e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.004612e+28 9.900820e-43
3.024000e-01 1.425000e-02 2.969442e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.645455e+19 1.293915e-23
4.062000e-02 1.343000e-01 4.297644e+00 1.094381e-05 1.547688e-05 1.000000e-02 1.094381e-05 7.581583e+00 1.156185e-02 5.147155e+02
6.910000e-01 6.236000e-01 1.463908e-13 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.258528e+12 6.378885e-18
1.045000e-01 1.266000e-02 6.774994e-05 2.465605e-03 3.486881e-03 1.000000e-02 2.465597e-03 1.295909e+01 3.013457e+06 4.118659e+02
7.776000e-01 1.343000e-01 2.876140e-05 3.580375e-03 5.063383e-03 1.000000e-02 3.580353e-03 1.570303e+01 3.166140e+04 3.686949e+02
5.789000e-02 2.285000e-02 3.935174e-03 3.729088e-04 5.273726e-04 1.000000e-02 3.729087e-04 1.259901e+01 5.774867e+05 5.472289e+02
1.579000e+00 4.375000e-01 5.458034e-06 3.637423e-03 5.144058e-03 1.000000e-02 3.637398e-03 2.950452e+01 1.392931e+03 7.221439e+01
5.789000e-02 1.061000e-01 2.061597e+00 1.563558e-05 2.211205e-05 1.000000e-02 1.563558e-05 9.355387e+00 2.893754e-02 5.040017e+02
2.251000e-02 1.343000e-01 1.249250e+01 6.449616e-06 9.121134e-06 1.000000e-02 6.449616e-06 9.236685e+00 1.000851e-02 5.196571e+02
2.687000e-01 4.642000e-02 1.190128e-04 1.991736e-03 2.816734e-03 1.000000e-02 1.991732e-03 1.244891e+01 2.990798e+05 4.721252e+02
5.457000e-01 5.541000e-01 5.953378e-09 6.713466e-09 9.494275e-09 1.000000e-02 6.713466e-09 3.180203e+01 2.894288e+07 2.683225e-13
1.777000e+00 7.017000e-01 1.177630e-06 6.742312e-03 9.534852e-03 1.000000e-02 6.742158e-03 3.090809e+01 5.652429e+01 5.353361e+01
1.777000e+00 2.424000e-01 2.085825e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.338742e+16 9.088848e-23
2.251000e-02 4.642000e-02 1.920904e+01 5.731265e-06 8.105232e-06 1.000000e-02 5.731265e-06 8.888463e+00 3.559990e-01 6.309670e+02
9.283000e-02 6.236000e-01 1.358688e-02 1.734868e-04 2.453474e-04 1.000000e-02 1.734868e-04 2.009652e+01 2.345424e-06 4.089334e+02
5.789000e-02 4.924000e-01 1.085214e-01 6.671786e-05 9.435331e-05 1.000000e-02 6.671786e-05 1.398005e+01 1.251299e-05 4.830584e+02
2.850000e-02 1.194000e-01 9.395206e+00 7.997839e-06 1.131065e-05 1.000000e-02 7.997839e-06 8.314408e+00 1.493426e-02 6.009684e+02
5.789000e-02 1.425000e-02 1.056105e-03 7.700624e-04 1.089032e-03 1.000000e-02 7.700621e-04 9.192531e+00 1.545896e+06 6.262659e+02
4.571000e-02 5.541000e-01 5.679011e-02 8.698760e-05 1.230190e-04 1.000000e-02 8.698760e-05 1.671305e+01 3.212340e-06 4.297219e+02
3.609000e-02 6.236000e-01 2.580262e-02 1.230591e-04 1.740319e-04 1.000000e-02 1.230591e-04 2.287321e+01 7.034803e-07 3.907432e+02
3.829000e-01 9.427000e-02 2.108294e-04 1.536057e-03 2.172311e-03 1.000000e-02 1.536056e-03 1.028999e+01 5.833785e+04 4.974462e+02
5.144000e-02 1.805000e-02 2.557660e-03 3.706981e-04 5.242463e-04 1.000000e-02 3.706981e-04 1.531888e+01 1.229569e+06 3.514662e+02
2.122000e-01 2.031000e-02 2.561817e-05 4.502154e-03 6.366942e-03 1.000000e-02 4.502108e-03 7.847711e+00 1.437883e+06 5.192647e+02
4.849000e-01 1.266000e-02 9.712537e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 8.514898e+27 9.715203e-41
2.850000e-02 2.031000e-02 3.201256e-02 1.033595e-04 1.461723e-04 1.000000e-02 1.033595e-04 1.103264e+01 6.070523e+05 3.419959e+02
1.108000e+00 4.924000e-01 1.689135e-05 3.996805e-03 5.652291e-03 1.000000e-02 3.996773e-03 1.918880e+01 1.412899e+02 2.698301e+02
1.108000e+00 1.701000e-01 1.232993e-05 5.643758e-03 7.981352e-03 1.000000e-02 5.643668e-03 1.994364e+01 1.618980e+04 3.927329e+02
5.457000e-01 2.894000e-02 2.553663e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.913726e+18 1.112742e-23
2.533000e-02 1.604000e-02 2.861549e-02 1.339847e-04 1.894830e-04 1.000000e-02 1.339847e-04 1.424430e+01 8.050343e+05 5.137025e+02
2.687000e-01 5.223000e-02 1.145425e-04 1.704702e-03 2.410810e-03 1.000000e-02 1.704700e-03 1.581249e+01 2.218882e+05 3.328616e+02
2.122000e-01 7.444000e-02 8.447625e-04 6.225160e-04 8.803704e-04 1.000000e-02 6.225159e-04 1.701807e+01 1.052461e+05 3.273676e+02
4.571000e-02 8.886000e-01 1.429346e-03 1.201242e-04 1.698813e-04 1.000000e-02 1.201242e-04 3.172008e+01 4.100339e-07 2.062522e+01
2.251000e-02 4.375000e-01 3.559393e-01 3.434123e-05 4.856583e-05 1.000000e-02 3.434123e-05 1.389523e+01 1.017767e-05 4.197662e+02
1.045000e-01 1.604000e-02 5.521881e-05 1.118554e-03 1.581873e-03 1.000000e-02 1.118553e-03 3.074824e+01 4.486508e+06 6.908769e+01
8.751000e-01 2.031000e-02 1.137269e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 8.404116e+27 1.137581e-41
4.309000e-01 6.236000e-01 3.745064e-08 5.125761e-10 7.248920e-10 1.000000e-02 5.125761e-10 3.180203e+01 1.082659e+07 9.839563e-15
1.777000e+00 6.615000e-02 5.964198e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.891848e+26 5.965835e-41
1.885000e-01 9.427000e-02 4.245682e-03 3.799478e-04 5.373272e-04 1.000000e-02 3.799477e-04 8.837665e+00 4.906004e+04 6.129079e+02
4.571000e-02 3.665000e-02 3.749280e-02 9.888216e-05 1.398405e-04 1.000000e-02 9.888216e-05 1.907637e+01 1.938805e+05 3.665926e+02
6.141000e-01 8.377000e-02 1.845601e-05 3.999841e-03 5.656584e-03 1.000000e-02 3.999809e-03 1.572847e+01 1.052273e+05 2.952727e+02
8.751000e-01 4.125000e-02 1.148329e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.034624e+01 2.410953e+06 1.148129e+01
3.024000e-01 2.728000e-01 4.278265e-03 2.322439e-04 3.284425e-04 1.000000e-02 2.322439e-04 2.368379e+01 2.315702e+03 2.307578e+02
2.251000e-02 1.125000e-02 1.145453e-02 2.043356e-04 2.889742e-04 1.000000e-02 2.043356e-04 1.405575e+01 1.454903e+06 4.782615e+02
6.514000e-02 1.000000e+00 3.060696e-05 2.859381e-10 4.043776e-10 1.000000e-02 2.859381e-10 3.180203e+01 1.027786e+05 2.502444e-12
1.176000e-01 2.031000e-02 2.073744e-04 1.501860e-03 2.123948e-03 1.000000e-02 1.501858e-03 1.156921e+01 1.203162e+06 4.677502e+02
7.776000e-01 5.878000e-02 1.380490e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 5.848849e+17 6.015396e-23
2.000000e+00 8.886000e-01 1.639836e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.867185e+13 7.145478e-22
4.571000e-02 1.425000e-02 1.628503e-03 5.195290e-04 7.347248e-04 1.000000e-02 5.195289e-04 1.546172e+01 1.301663e+06 4.395498e+02
4.062000e-02 1.061000e-01 5.223560e+00 1.007211e-05 1.424411e-05 1.000000e-02 1.007211e-05 9.470455e+00 2.863314e-02 5.299163e+02
1.489000e-01 2.894000e-02 1.353852e-04 1.310795e-03 1.853743e-03 1.000000e-02 1.310794e-03 1.595519e+01 6.830398e+05 2.326169e+02
2.000000e-02 9.427000e-02 1.958381e+01 4.569896e-06 6.462809e-06 1.000000e-02 4.569896e-06 1.136810e+01 4.557738e-02 4.089873e+02
3.829000e-01 6.615000e-02 8.274194e-05 2.518378e-03 3.561513e-03 1.000000e-02 2.518370e-03 1.520943e+01 1.299184e+05 5.247683e+02
1.176000e-01 1.000000e-02 1.933925e-05 4.080777e-03 5.771042e-03 1.000000e-02 4.080743e-03 1.835780e+01 5.787756e+06 3.220514e+02
8.751000e-01 1.701000e-01 2.804907e-05 3.770780e-03 5.332651e-03 1.000000e-02 3.770753e-03 1.375171e+01 1.413606e+04 3.988237e+02
3.829000e-01 7.444000e-02 1.090582e-04 1.961649e-03 2.774185e-03 1.000000e-02 1.961645e-03 1.296882e+01 1.170113e+05 4.196632e+02
2.687000e-01 1.061000e-01 1.275138e-03 6.309552e-04 8.923052e-04 1.000000e-02 6.309550e-04 1.191503e+01 4.312654e+04 5.076382e+02
6.141000e-01 6.615000e-02 7.707442e-06 5.436346e-03 7.688041e-03 1.000000e-02 5.436266e-03 1.958698e+01 1.849020e+05 2.277847e+02
2.533000e-02 5.878000e-02 1.553448e+01 6.073220e-06 8.588831e-06 1.000000e-02 6.073220e-06 7.427910e+00 1.865254e-01 5.729739e+02
2.251000e-02 3.070000e-01 1.671274e+00 1.750162e-05 2.475103e-05 1.000000e-02 1.750162e-05 8.703078e+00 1.133598e-04 5.119226e+02
4.571000e-02 1.000000e+00 2.329196e-05 1.622490e-10 2.294548e-10 1.000000e-02 1.622490e-10 3.180203e+01 1.574550e+05 6.131549e-13
9.283000e-02 1.914000e-01 3.447078e-01 4.090051e-05 5.784205e-05 1.000000e-02 4.090051e-05 9.927540e+00 1.694175e-03 5.766450e+02
4.849000e-01 1.805000e-02 8.972571e-08 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.114186e+01 1.442934e+07 8.971005e+00
2.251000e-02 5.223000e-02 1.796821e+01 5.114888e-06 7.233545e-06 1.000000e-02 5.114888e-06 1.145979e+01 2.965238e-01 4.700858e+02
