# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_selection eff_total
5.789000e-02 1.805000e-02 2.121525e-03 5.447391e-04 7.703773e-04 1.000000e-02 5.447390e-04 6.533668e+00 9.256694e+05 6.295429e+02 4.052097e-02 6.450083e-08
6.910000e-01 1.805000e-02 5.274728e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.925673e+27 5.276176e-41 4.118214e-02 3.514382e-30
4.062000e-02 3.665000e-02 8.862066e-02 8.325941e-05 1.177466e-04 1.000000e-02 8.325941e-05 7.112519e+00 1.341682e+05 6.143299e+02 4.048678e-02 1.158778e-06
5.144000e-02 4.375000e-01 2.028899e-01 4.995711e-05 7.065002e-05 1.000000e-02 4.995711e-05 1.274759e+01 2.513099e-05 5.063549e+02 3.094014e-02 7.386182e-05
1.176000e-01 5.541000e-01 1.728600e-02 1.460826e-04 2.065920e-04 1.000000e-02 1.460826e-04 1.846936e+01 7.601927e-06 3.688852e+02 2.230451e-02 6.660160e-05
3.829000e-01 2.728000e-01 2.010842e-03 4.935783e-04 6.980250e-04 1.000000e-02 4.935782e-04 1.064809e+01 1.962073e+03 4.898802e+02 1.360060e-02 2.503835e-05
5.789000e-02 5.541000e-01 4.864464e-02 9.842181e-05 1.391895e-04 1.000000e-02 9.842181e-05 1.641704e+01 4.035330e-06 4.712135e+02 2.775555e-02 7.576737e-05
2.000000e-02 1.266000e-02 3.095475e-02 1.417781e-04 2.005045e-04 1.000000e-02 1.417781e-04 6.304928e+00 9.204208e+05 6.222221e+02 4.071905e-02 8.412764e-08
1.403000e+00 1.000000e+00 3.547041e-16 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 2.986817e+12 1.545600e-20 4.447415e-03 1.945570e-14
2.000000e+00 5.878000e-02 1.323831e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.127838e+27 1.324194e-41 4.045258e-02 4.727340e-29
2.388000e-01 4.642000e-02 1.900223e-04 1.781379e-03 2.519246e-03 1.000000e-02 1.781376e-03 5.989239e+00 2.294654e+05 6.030000e+02 4.039318e-02 3.344595e-07
1.403000e+00 7.897000e-01 1.483894e-07 1.503197e-04 2.125842e-04 1.000000e-02 1.503197e-04 3.180202e+01 2.219275e+04 3.353010e-03 4.584478e-03 2.066371e-06
1.247000e+00 4.125000e-02 6.939542e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.000655e+27 6.941447e-41 4.095666e-02 4.036300e-29
1.108000e+00 1.194000e-01 3.734221e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 6.987632e+16 1.627163e-22 3.451125e-02 1.458976e-18
8.751000e-01 4.924000e-01 3.822741e-05 3.163772e-03 4.474226e-03 1.000000e-02 3.163756e-03 1.815184e+01 8.041292e+01 3.826354e+02 7.039898e-03 1.910814e-05
1.176000e-01 9.427000e-02 2.689177e-02 1.500396e-04 2.121880e-04 1.000000e-02 1.500396e-04 7.017637e+00 3.308180e+04 6.053840e+02 3.605701e-02 5.608610e-06
2.388000e-01 7.897000e-01 4.115511e-04 2.833439e-04 4.007088e-04 1.000000e-02 2.833439e-04 3.153650e+01 2.930188e-06 3.304088e+01 1.346540e-02 4.707397e-05
2.850000e-02 3.665000e-02 1.182935e+01 6.759908e-06 9.559954e-06 1.000000e-02 6.759908e-06 8.440623e+00 2.074734e+00 5.405580e+02 3.789561e-02 6.994316e-05
6.514000e-02 5.878000e-02 6.618306e-02 9.285513e-05 1.313170e-04 1.000000e-02 9.285513e-05 7.243490e+00 6.717086e+04 5.706353e+02 3.944018e-02 2.723287e-06
2.000000e+00 3.257000e-02 3.723211e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.162716e+28 3.724234e-43 4.100517e-02 1.319030e-30
6.514000e-02 4.375000e-01 1.541545e-01 5.700741e-05 8.062066e-05 1.000000e-02 5.700741e-05 1.248970e+01 3.097612e-05 5.009782e+02 3.013368e-02 7.329060e-05
2.850000e-02 3.455000e-01 9.578051e-01 2.332253e-05 3.298303e-05 1.000000e-02 2.332253e-05 1.136757e+01 7.183744e-05 5.209888e+02 3.301014e-02 6.947772e-05
2.122000e-01 7.444000e-02 1.206094e-03 7.049605e-04 9.969645e-04 1.000000e-02 7.049603e-04 6.428907e+00 8.155436e+04 5.993919e+02 3.912002e-02 1.479104e-06
1.403000e+00 3.888000e-01 1.026907e-05 6.941280e-03 9.816216e-03 1.000000e-02 6.941113e-03 1.281018e+01 4.264928e+02 4.947780e+02 9.192300e-03 1.807899e-05
3.024000e-01 6.236000e-01 5.337806e-04 3.421746e-04 4.839080e-04 1.000000e-02 3.421746e-04 3.067573e+01 7.428021e-06 6.249689e+01 8.235979e-03 2.639554e-05
2.000000e+00 1.194000e-01 7.628529e-08 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.108219e+01 3.253432e+05 7.627197e+00 3.388881e-02 2.813474e-07
5.144000e-02 7.444000e-02 2.928855e+00 1.370983e-05 1.938863e-05 1.000000e-02 1.370983e-05 8.157612e+00 1.268558e-01 5.505061e+02 3.571265e-02 6.919314e-05
1.247000e+00 2.728000e-01 2.092860e-05 4.925101e-03 6.965060e-03 1.000000e-02 4.925041e-03 1.006614e+01 3.163517e+03 5.076569e+02 1.493852e-02 1.647810e-05
2.000000e-02 4.125000e-02 2.662444e+01 4.759101e-06 6.730386e-06 1.000000e-02 4.759101e-06 6.208554e+00 5.802672e-01 6.030181e+02 3.963725e-02 7.432243e-05
2.000000e+00 1.805000e-02 1.119225e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.164471e+29 1.119532e-44 4.157569e-02 3.936171e-32
6.514000e-02 4.642000e-02 2.792310e-02 1.504176e-04 2.127227e-04 1.000000e-02 1.504176e-04 5.961686e+00 1.241280e+05 6.317733e+02 4.055412e-02 1.150874e-06
1.247000e+00 2.031000e-02 9.628555e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.476521e+28 9.631198e-43 4.088765e-02 5.593259e-31
1.403000e+00 2.031000e-02 3.868080e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.577913e+28 3.869142e-43 4.181914e-02 3.483456e-31
4.309000e-01 7.017000e-01 1.437071e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 2.975725e+07 7.563946e-16 5.103729e-03 3.045292e-09
1.403000e+00 1.914000e-01 7.894611e-06 8.195133e-03 1.158928e-02 1.000000e-02 8.194858e-03 8.373495e+00 1.096650e+04 5.302037e+02 2.340089e-02 8.162707e-06
1.777000e+00 1.061000e-01 1.031456e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.080508e+01 3.659538e+05 1.031276e+01 3.600759e-02 2.392175e-07
7.776000e-01 2.894000e-02 3.439461e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 8.915459e+26 3.440405e-40 4.109312e-02 3.478118e-29
4.062000e-02 1.343000e-01 4.352651e+00 1.144142e-05 1.618061e-05 1.000000e-02 1.144142e-05 6.777638e+00 1.057152e-02 5.697882e+02 3.781668e-02 7.173546e-05
1.176000e-01 1.000000e-02 2.669523e-05 4.809554e-03 6.801658e-03 1.000000e-02 4.809499e-03 6.536732e+00 4.191438e+06 6.175091e+02 4.058154e-02 5.325362e-09
6.910000e-01 3.888000e-01 1.341806e-04 1.852619e-03 2.619995e-03 1.000000e-02 1.852616e-03 1.533945e+01 2.969965e+02 4.605347e+02 9.052545e-03 1.866270e-05
1.777000e+00 1.125000e-02 1.640121e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.803388e+30 1.640572e-45 4.104701e-02 3.680699e-33
2.251000e-02 5.878000e-02 1.965358e+01 5.517580e-06 7.803037e-06 1.000000e-02 5.517580e-06 6.531565e+00 1.726262e-01 5.983275e+02 3.904133e-02 7.176900e-05
1.579000e+00 3.455000e-01 8.182881e-06 7.802996e-03 1.103477e-02 1.000000e-02 7.802759e-03 1.175097e+01 9.947818e+02 4.982290e+02 1.061495e-02 1.926008e-05
5.789000e-02 2.424000e-01 1.078004e+00 2.201096e-05 3.112820e-05 1.000000e-02 2.201096e-05 9.228192e+00 9.725596e-04 5.222743e+02 3.350162e-02 6.947021e-05
1.247000e+00 6.236000e-01 5.457692e-06 6.417557e-03 9.075609e-03 1.000000e-02 6.417425e-03 2.709509e+01 2.603018e+01 2.247752e+02 5.540369e-03 1.865295e-05
2.850000e-02 1.061000e-01 1.031799e+01 7.464236e-06 1.055602e-05 1.000000e-02 7.464236e-06 6.997481e+00 2.457835e-02 5.748647e+02 3.830793e-02 7.278690e-05
3.609000e-02 4.125000e-02 6.612530e+00 8.948283e-06 1.265478e-05 1.000000e-02 8.948283e-06 8.806596e+00 3.302356e+00 5.294770e+02 3.588029e-02 6.678429e-05
6.141000e-01 1.914000e-01 2.179683e-04 1.613609e-03 2.281985e-03 1.000000e-02 1.613607e-03 7.305534e+00 9.877430e+03 5.675315e+02 2.345808e-02 1.105364e-05
1.108000e+00 2.894000e-02 2.107512e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.675613e+27 2.108091e-41 4.168824e-02 7.899730e-30
1.885000e-01 8.377000e-02 2.690648e-03 4.697830e-04 6.643735e-04 1.000000e-02 4.697830e-04 6.128323e+00 6.020343e+04 5.938156e+02 3.780281e-02 2.257565e-06
4.571000e-02 1.512000e-01 3.124547e+00 1.353172e-05 1.913674e-05 1.000000e-02 1.353172e-05 6.890128e+00 6.706298e-03 5.721277e+02 3.666357e-02 7.128817e-05
3.024000e-01 5.878000e-02 1.561352e-04 1.972029e-03 2.788865e-03 1.000000e-02 1.972026e-03 5.919707e+00 1.478538e+05 6.071942e+02 3.985010e-02 6.024247e-07
1.489000e-01 2.424000e-01 4.587901e-02 9.132528e-05 1.291534e-04 1.000000e-02 9.132528e-05 1.462590e+01 5.442234e-04 3.826450e+02 1.193920e-02 2.785678e-05
7.330000e-02 7.897000e-01 2.977960e-03 2.275606e-04 3.218193e-04 1.000000e-02 2.275606e-04 2.958096e+01 4.180268e-07 1.542102e+02 1.902931e-02 6.084230e-05
2.000000e+00 3.888000e-01 2.576525e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.631736e+01 8.701542e+02 2.576075e+02 9.282211e-03 1.729473e-05
6.910000e-01 1.512000e-01 7.974020e-05 2.647636e-03 3.744309e-03 1.000000e-02 2.647626e-03 7.836489e+00 1.970886e+04 5.589768e+02 2.924607e-02 5.738223e-06
8.751000e-01 1.701000e-01 4.163568e-05 3.754176e-03 5.309169e-03 1.000000e-02 3.754150e-03 6.967419e+00 1.409098e+04 5.868065e+02 2.647150e-02 7.232636e-06
6.514000e-02 1.425000e-02 6.876187e-04 9.580855e-04 1.354937e-03 1.000000e-02 9.580850e-04 5.886829e+00 1.622939e+06 6.311843e+02 4.056523e-02 2.812138e-08
4.309000e-01 1.125000e-02 1.234754e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.666044e+27 1.235093e-40 4.073699e-02 1.566540e-30
2.687000e-01 1.061000e-01 1.324847e-03 6.590814e-04 9.320817e-04 1.000000e-02 6.590813e-04 6.841220e+00 3.987033e+04 5.754982e+02 3.518155e-02 3.547266e-06
2.388000e-01 1.061000e-01 2.227902e-03 5.225097e-04 7.389402e-04 1.000000e-02 5.225096e-04 5.995431e+00 3.846807e+04 6.082538e+02 3.558588e-02 4.090284e-06
9.848000e-01 6.236000e-01 1.241640e-05 4.030046e-03 5.699299e-03 1.000000e-02 4.030013e-03 2.780669e+01 2.277028e+01 2.016581e+02 5.404644e-03 1.863073e-05
4.849000e-01 6.615000e-02 3.476815e-05 4.206405e-03 5.948702e-03 1.000000e-02 4.206367e-03 6.325628e+00 1.204291e+05 6.151821e+02 3.971255e-02 6.686346e-07
1.489000e-01 8.377000e-02 7.080658e-03 2.969526e-04 4.199544e-04 1.000000e-02 2.969526e-04 5.961509e+00 5.370150e+04 6.243785e+02 3.778481e-02 2.899125e-06
1.176000e-01 2.572000e-02 4.594232e-04 1.133073e-03 1.602407e-03 1.000000e-02 1.133073e-03 6.574095e+00 6.372705e+05 5.898331e+02 4.076807e-02 9.247596e-08
4.309000e-01 3.455000e-01 8.306806e-04 7.121720e-04 1.007163e-03 1.000000e-02 7.121718e-04 1.488372e+01 4.001423e+02 4.213121e+02 9.749703e-03 1.994658e-05
4.309000e-01 5.223000e-02 2.776795e-05 4.651489e-03 6.578128e-03 1.000000e-02 4.651439e-03 6.589047e+00 2.007332e+05 6.007972e+02 4.029956e-02 3.536685e-07
3.024000e-01 3.257000e-02 2.594203e-05 4.797983e-03 6.785295e-03 1.000000e-02 4.797928e-03 6.192218e+00 4.869089e+05 5.972022e+02 4.076296e-02 9.984147e-08
4.849000e-01 1.125000e-02 4.708474e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.550483e+28 4.709766e-41 4.106146e-02 8.969609e-31
1.108000e+00 4.375000e-01 2.051660e-05 4.839384e-03 6.843842e-03 1.000000e-02 4.839327e-03 1.481280e+01 1.794687e+02 4.804913e+02 8.066370e-03 1.823625e-05
2.533000e-02 1.266000e-02 1.292843e-02 2.177209e-04 3.079038e-04 1.000000e-02 2.177208e-04 5.831366e+00 1.134947e+06 6.128384e+02 4.011146e-02 5.822070e-08
9.848000e-01 6.615000e-02 7.515570e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.518695e+01 3.660281e+05 7.514258e+01 3.947967e-02 1.827905e-07
9.283000e-02 5.541000e-01 2.774644e-02 1.248260e-04 1.765306e-04 1.000000e-02 1.248260e-04 1.673791e+01 6.464035e-06 4.323318e+02 2.573922e-02 7.453755e-05
1.777000e+00 3.257000e-02 1.010600e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.347389e+28 1.010878e-42 4.132340e-02 2.258129e-30
2.122000e-01 2.031000e-02 2.463115e-05 4.882918e-03 6.905406e-03 1.000000e-02 4.882859e-03 6.630222e+00 1.217243e+06 5.872777e+02 4.109766e-02 2.972466e-08
5.457000e-01 1.604000e-02 1.660329e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.168810e+27 1.660785e-40 4.111854e-02 4.796294e-30
1.403000e+00 3.455000e-01 1.307072e-05 6.045344e-03 8.549251e-03 1.000000e-02 6.045233e-03 1.180142e+01 1.024800e+03 4.776851e+02 1.079002e-02 1.964091e-05
3.403000e-01 5.223000e-02 6.958020e-05 2.987908e-03 4.225521e-03 1.000000e-02 2.987895e-03 6.776995e+00 1.881709e+05 6.211839e+02 4.003675e-02 3.988131e-07
2.000000e+00 2.031000e-02 2.283905e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.305238e+29 2.284532e-44 4.158040e-02 8.112097e-32
5.144000e-02 1.425000e-02 1.551480e-03 6.199964e-04 8.768072e-04 1.000000e-02 6.199963e-04 6.380851e+00 1.480347e+06 5.963819e+02 4.127855e-02 3.533545e-08
2.122000e-01 3.070000e-01 7.634477e-03 1.486057e-04 2.101601e-04 1.000000e-02 1.486057e-04 2.215918e+01 2.621161e-04 1.685971e+02 6.839720e-03 1.706652e-05
2.687000e-01 5.541000e-01 1.143715e-03 3.023874e-04 4.276403e-04 1.000000e-02 3.023874e-04 2.795662e+01 1.070471e-05 1.045791e+02 7.954347e-03 2.458848e-05
9.848000e-01 2.285000e-02 1.312688e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.492283e+27 1.313048e-41 4.128395e-02 3.152798e-30
4.309000e-01 1.000000e+00 3.614082e-07 1.230551e-09 1.740262e-09 1.000000e-02 1.230551e-09 3.180203e+01 2.674842e+05 5.472643e-13 8.825847e-03 6.624414e-07
4.309000e-01 3.070000e-01 1.129906e-03 6.209720e-04 8.781868e-04 1.000000e-02 6.209719e-04 1.329774e+01 1.101623e+03 4.356988e+02 1.168993e-02 2.344005e-05
1.176000e-01 3.257000e-02 9.531891e-04 7.866359e-04 1.112471e-03 1.000000e-02 7.866356e-04 6.572018e+00 3.978747e+05 5.898296e+02 4.062892e-02 1.908417e-07
4.849000e-01 3.455000e-01 5.519064e-04 9.250554e-04 1.308225e-03 1.000000e-02 9.250550e-04 1.420186e+01 4.408622e+02 4.722815e+02 1.015268e-02 1.952174e-05
1.675000e-01 7.444000e-02 3.086515e-03 4.427583e-04 6.261548e-04 1.000000e-02 4.427583e-04 6.440525e+00 7.633439e+04 6.050648e+02 3.889243e-02 1.788516e-06
7.330000e-02 1.343000e-01 1.001975e+00 2.314312e-05 3.272931e-05 1.000000e-02 2.314312e-05 8.185367e+00 1.044352e-02 5.366614e+02 3.120581e-02 6.334887e-05
4.849000e-01 1.061000e-01 1.298276e-04 2.084423e-03 2.947812e-03 1.000000e-02 2.084418e-03 7.479032e+00 4.537058e+04 5.640773e+02 3.573182e-02 2.574107e-06
5.789000e-02 1.000000e-02 3.596550e-04 1.350052e-03 1.909261e-03 1.000000e-02 1.350051e-03 5.240464e+00 3.078982e+06 6.555219e+02 4.063144e-02 1.091391e-08
2.000000e-02 3.257000e-02 2.636675e+01 4.699220e-06 6.645700e-06 1.000000e-02 4.699220e-06 7.113664e+00 1.527930e+00 5.822482e+02 3.929121e-02 7.227209e-05
8.751000e-01 5.223000e-02 2.110889e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.707670e+18 9.198063e-24 4.059664e-02 3.309880e-20
7.330000e-02 7.444000e-02 9.308069e-01 2.307189e-05 3.262858e-05 1.000000e-02 2.307189e-05 1.044543e+01 1.787733e+01 4.954799e+02 3.007086e-02 5.298626e-05
8.751000e-01 5.541000e-01 2.825175e-05 3.113767e-03 4.403510e-03 1.000000e-02 3.113752e-03 2.371713e+01 4.291572e+01 2.739161e+02 6.133410e-03 1.935170e-05
3.207000e-02 1.343000e-01 7.074428e+00 8.960800e-06 1.267249e-05 1.000000e-02 8.960800e-06 7.144755e+00 1.058901e-02 5.680479e+02 3.743587e-02 7.260211e-05
4.849000e-01 5.223000e-02 1.748232e-05 5.936612e-03 8.395490e-03 1.000000e-02 5.936508e-03 6.302185e+00 1.980591e+05 6.161357e+02 4.041140e-02 3.366801e-07
5.789000e-02 1.914000e-01 1.462464e+00 1.931901e-05 2.732121e-05 1.000000e-02 1.931901e-05 8.147978e+00 2.601650e-03 5.458270e+02 3.446694e-02 6.833027e-05
1.045000e-01 2.154000e-01 2.221663e-01 4.695587e-05 6.640563e-05 1.000000e-02 4.695587e-05 1.033186e+01 1.143294e-03 4.898442e+02 2.160039e-02 4.625159e-05
4.062000e-02 2.728000e-01 1.525098e+00 1.832218e-05 2.591147e-05 1.000000e-02 1.832218e-05 9.893925e+00 4.809617e-04 5.119789e+02 3.430747e-02 6.999654e-05
9.848000e-01 2.894000e-02 5.375191e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.294600e+27 5.376667e-41 4.085055e-02 1.304909e-29
1.885000e-01 1.343000e-01 1.035480e-02 2.280790e-04 3.225524e-04 1.000000e-02 2.280790e-04 7.926842e+00 1.864766e+04 5.386573e+02 3.049012e-02 9.297012e-06
5.789000e-02 1.266000e-02 6.657097e-04 9.094617e-04 1.286172e-03 1.000000e-02 9.094613e-04 7.199905e+00 2.038496e+06 5.506222e+02 4.084181e-02 2.026534e-08
1.045000e-01 5.541000e-01 2.222570e-02 1.329799e-04 1.880620e-04 1.000000e-02 1.329799e-04 1.739862e+01 7.227674e-06 3.930316e+02 2.415497e-02 7.023490e-05
4.571000e-02 3.070000e-01 9.376261e-01 2.317381e-05 3.277271e-05 1.000000e-02 2.317381e-05 1.075149e+01 2.671316e-04 5.035290e+02 3.378967e-02 7.032897e-05
3.207000e-02 3.455000e-01 8.751652e-01 2.415078e-05 3.415436e-05 1.000000e-02 2.415078e-05 1.166670e+01 8.483486e-05 5.104489e+02 3.284689e-02 6.984861e-05
2.850000e-02 4.924000e-01 1.521909e-01 5.656688e-05 7.999765e-05 1.000000e-02 5.656688e-05 1.560565e+01 4.217990e-06 4.869823e+02 2.883448e-02 6.983626e-05
8.249000e-02 3.888000e-01 1.604866e-01 5.416381e-05 7.659919e-05 1.000000e-02 5.416381e-05 1.257060e+01 7.875344e-05 4.708224e+02 2.769705e-02 6.683944e-05
4.062000e-02 2.031000e-02 1.106630e-02 2.348149e-04 3.320784e-04 1.000000e-02 2.348149e-04 6.207209e+00 6.008838e+05 6.101738e+02 4.077357e-02 1.443539e-07
5.789000e-02 1.701000e-01 1.641846e+00 1.824290e-05 2.579935e-05 1.000000e-02 1.824290e-05 7.833126e+00 4.215277e-03 5.464118e+02 3.479939e-02 6.870920e-05
2.122000e-01 3.455000e-01 6.495407e-03 1.639833e-04 2.319074e-04 1.000000e-02 1.639833e-04 2.214847e+01 1.183648e-04 1.746648e+02 7.082962e-03 1.786595e-05
5.457000e-01 2.154000e-01 4.032820e-04 1.142921e-03 1.616333e-03 1.000000e-02 1.142920e-03 9.048272e+00 6.544113e+03 5.267947e+02 2.010425e-02 1.423546e-05
3.207000e-02 2.154000e-01 3.712649e+00 1.183557e-05 1.673803e-05 1.000000e-02 1.183557e-05 9.163772e+00 1.459428e-03 5.200707e+02 3.588964e-02 7.087125e-05
3.024000e-01 4.375000e-01 1.220185e-03 2.896493e-04 4.096259e-04 1.000000e-02 2.896493e-04 2.762409e+01 4.841338e-05 1.023695e+02 5.677306e-03 1.604677e-05
4.849000e-01 7.017000e-01 2.429466e-08 5.259400e-10 7.437915e-10 1.000000e-02 5.259400e-10 3.180203e+01 9.145310e+06 6.720217e-15 3.695592e-03 7.088310e-09
2.122000e-01 1.604000e-02 1.230669e-05 7.051705e-03 9.972370e-03 1.000000e-02 7.051530e-03 6.295265e+00 1.911386e+06 6.119692e+02 4.055219e-02 1.482583e-08
1.045000e-01 2.728000e-01 1.808757e-01 5.097882e-05 7.209493e-05 1.000000e-02 5.097882e-05 1.124311e+01 4.359944e-04 4.700669e+02 2.212185e-02 5.059274e-05
3.403000e-01 1.343000e-01 9.945854e-04 7.491212e-04 1.059417e-03 1.000000e-02 7.491210e-04 7.710524e+00 2.444012e+04 5.581440e+02 3.110293e-02 6.030533e-06
5.457000e-01 2.424000e-01 4.572853e-04 1.018623e-03 1.440550e-03 1.000000e-02 1.018623e-03 1.001315e+01 4.432371e+03 4.744763e+02 1.731680e-02 1.722671e-05
1.045000e-01 5.223000e-02 6.021108e-03 3.008342e-04 4.254438e-04 1.000000e-02 3.008342e-04 7.964293e+00 1.417946e+05 5.449176e+02 4.010449e-02 8.612670e-07
1.885000e-01 2.424000e-01 1.725226e-02 1.132364e-04 1.601404e-04 1.000000e-02 1.132364e-04 2.010579e+01 1.118052e-03 2.212168e+02 8.445682e-03 2.065431e-05
2.000000e+00 6.615000e-02 2.612039e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.243037e+26 2.612756e-41 3.991347e-02 9.363435e-29
3.829000e-01 1.425000e-02 1.238404e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.060066e+01 1.832756e+07 1.238188e+01 4.061579e-02 1.048695e-09
4.309000e-01 7.897000e-01 1.467248e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 1.805908e+07 7.722782e-16 6.123347e-03 5.976428e-09
7.776000e-01 1.266000e-02 2.405216e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.657857e+28 2.405876e-42 4.127347e-02 2.443710e-31
3.609000e-02 1.061000e-01 6.367017e+00 9.629384e-06 1.361800e-05 1.000000e-02 9.629384e-06 6.479370e+00 2.422841e-02 5.903818e+02 3.783238e-02 7.277284e-05
4.309000e-01 6.615000e-02 5.592313e-05 3.316957e-03 4.690859e-03 1.000000e-02 3.316938e-03 6.690063e+00 1.204167e+05 6.152775e+02 3.939483e-02 7.154516e-07
8.249000e-02 3.455000e-01 2.297970e-01 4.634222e-05 6.553779e-05 1.000000e-02 4.634222e-05 1.141589e+01 1.538486e-04 4.935122e+02 2.789890e-02 6.501248e-05
1.885000e-01 7.897000e-01 7.263615e-04 2.982511e-04 4.217908e-04 1.000000e-02 2.982511e-04 3.098191e+01 1.624229e-06 6.461257e+01 1.547342e-02 5.333100e-05
3.024000e-01 2.285000e-02 9.369626e-06 8.180594e-03 1.156872e-02 1.000000e-02 8.180320e-03 6.125110e+00 9.930716e+05 6.270352e+02 4.077801e-02 3.585713e-08
3.609000e-02 2.572000e-02 3.637668e-02 1.252229e-04 1.770919e-04 1.000000e-02 1.252229e-04 7.212847e+00 3.238638e+05 5.704143e+02 4.102814e-02 3.636864e-07
2.687000e-01 7.897000e-01 2.952532e-04 1.466262e-04 2.073607e-04 1.000000e-02 1.466262e-04 3.179129e+01 1.404884e-05 6.347718e+00 1.199895e-02 4.253888e-05
7.330000e-02 9.427000e-02 1.059880e+00 2.161021e-05 3.056146e-05 1.000000e-02 2.161021e-05 9.920150e+00 7.887155e-02 4.949653e+02 3.048033e-02 6.203093e-05
7.776000e-01 1.194000e-01 2.844166e-05 4.570109e-03 6.463043e-03 1.000000e-02 4.570062e-03 7.181260e+00 3.509992e+04 5.940296e+02 3.382646e-02 3.020343e-06
3.207000e-02 1.194000e-01 7.567682e+00 8.700879e-06 1.230490e-05 1.000000e-02 8.700879e-06 7.051901e+00 1.607107e-02 5.729136e+02 3.786486e-02 7.155805e-05
1.323000e-01 3.665000e-02 8.859737e-04 8.234505e-04 1.164534e-03 1.000000e-02 8.234502e-04 6.454451e+00 3.222100e+05 6.007528e+02 4.002643e-02 2.496906e-07
2.687000e-01 2.285000e-02 1.484553e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.492570e+17 6.468845e-22 4.088033e-02 3.829983e-20
4.571000e-02 3.455000e-01 6.309221e-01 2.837314e-05 4.012568e-05 1.000000e-02 2.837314e-05 1.094632e+01 1.249528e-04 5.079143e+02 3.299597e-02 7.155969e-05
1.579000e+00 3.888000e-01 6.613272e-06 8.158881e-03 1.153802e-02 1.000000e-02 8.158610e-03 1.431955e+01 5.002601e+02 4.402279e+02 9.246085e-03 1.799499e-05
1.777000e+00 1.805000e-02 2.855555e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.596187e+29 2.856339e-44 4.139067e-02 6.380198e-32
5.457000e-01 2.572000e-02 1.192551e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 8.955917e+18 5.196466e-24 4.068665e-02 3.449745e-21
4.849000e-01 1.805000e-02 8.307503e-08 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.103773e+01 1.436944e+07 8.306053e+00 4.118809e-02 1.590670e-09
7.776000e-01 1.914000e-01 8.296812e-05 2.570087e-03 3.634639e-03 1.000000e-02 2.570078e-03 7.789116e+00 1.024461e+04 5.480331e+02 2.333386e-02 9.686813e-06
9.283000e-02 5.878000e-02 1.438820e-02 2.016981e-04 2.852441e-04 1.000000e-02 2.016980e-04 7.442753e+00 9.649676e+04 5.853424e+02 3.921124e-02 1.509020e-06
